#time,Andrea:member_47,Tony:member_48,Freddie:member_1057,Betty:member_1067,
20101782,55,55,56,259,
20101783,55,55,56,259,
20101784,55,55,56,259,
20101785,55,55,56,259,
20101786,55,55,56,259,
20101787,55,55,56,259,
20101788,55,55,56,259,
20101789,55,55,56,259,
20101790,55,55,56,259,
20101791,55,55,56,259,
20101792,55,55,56,259,
20101793,55,55,56,259,
20101794,55,55,56,259,
20101795,55,55,56,259,
20101796,55,55,56,259,
20101797,55,55,56,259,
20101798,55,55,56,259,
20101799,55,55,56,259,
20101800,55,55,56,259,
20101801,55,55,56,259,
20101802,55,55,56,259,
20101803,55,55,56,259,
20101804,55,55,56,259,
20101805,55,55,56,259,
20101806,55,55,56,259,
20101807,55,55,56,259,
20101808,55,55,56,259,
20101809,55,55,56,259,
20101810,55,55,56,259,
20101811,55,55,56,259,
20101812,55,55,56,259,
20101813,55,55,56,259,
20101814,55,55,56,259,
20101815,55,55,56,259,
20101816,55,55,56,259,
20101817,55,55,56,259,
20101818,55,55,56,259,
20101819,55,55,56,259,
20101820,55,55,56,259,
20101821,55,55,56,259,
20101822,55,55,56,259,
20101823,55,55,56,259,
20101824,55,55,56,259,
20101825,55,55,56,259,
20101826,55,55,56,259,
20101827,55,55,56,259,
20101828,55,55,56,259,
20101829,55,55,56,259,
20101830,55,55,56,259,
20101831,55,55,56,259,
20101832,55,55,56,259,
20101833,55,55,259,259,
20101834,55,55,259,259,
20101835,55,55,259,259,
20101836,55,55,259,259,
20101837,55,55,56,259,
20101838,55,55,56,259,
20101839,55,55,56,259,
20101840,55,55,56,259,
20101841,55,55,56,259,
20101842,55,55,56,259,
20101843,55,55,259,259,
20101844,55,55,259,259,
20101845,55,55,259,259,
20101846,55,55,259,259,
20101847,55,55,56,259,
20101848,55,55,56,259,
20101849,55,55,56,259,
20101850,55,55,56,259,
20101851,55,55,56,259,
20101852,55,55,56,259,
20101853,55,55,56,259,
20101854,55,55,56,259,
20101855,55,55,56,259,
20101856,55,55,56,259,
20101857,55,55,56,259,
20101858,55,55,56,259,
20101859,55,55,56,259,
20101860,55,55,56,259,
20101861,55,55,56,259,
20101862,55,55,56,259,
20101863,55,55,56,259,
20101864,55,55,56,259,
20101865,55,55,56,259,
20101866,55,55,56,259,
20101867,55,55,56,259,
20101868,55,55,56,259,
20101869,55,55,56,259,
20101870,55,55,56,259,
20101871,55,55,56,259,
20101872,55,55,56,259,
20101873,55,55,56,259,
20101874,55,55,56,259,
20101875,55,55,56,259,
20101876,55,55,56,259,
20101877,55,55,56,259,
20101878,55,55,56,259,
20101879,55,55,56,259,
20101880,55,55,56,259,
20101881,55,55,56,259,
20101882,55,55,56,259,
20101883,55,55,259,259,
20101884,55,55,259,259,
20101885,55,55,259,259,
20101886,55,55,259,259,
20101887,55,55,56,259,
20101888,55,55,56,259,
20101889,55,55,56,259,
20101890,55,55,56,259,
20101891,55,55,56,259,
20101892,55,55,56,259,
20101893,55,55,259,259,
20101894,55,55,259,259,
20101895,55,55,56,259,
20101896,55,55,56,259,
20101897,55,55,56,259,
20101898,55,55,56,259,
20101899,55,55,56,259,
20101900,55,55,56,259,
20101901,55,55,56,259,
20101902,55,55,56,259,
20101903,55,55,259,259,
20101904,55,55,259,259,
20101905,55,55,259,259,
20101906,55,55,259,259,
20101907,55,55,56,259,
20101908,55,55,56,259,
20101909,55,55,56,259,
20101910,55,55,56,259,
20101911,55,55,56,259,
20101912,55,55,56,259,
20101913,55,55,259,259,
20101914,55,55,259,259,
20101915,55,55,259,259,
20101916,55,55,259,259,
20101917,55,55,56,259,
20101918,55,55,56,259,
20101919,55,55,56,259,
20101920,55,55,56,259,
20101921,55,55,56,259,
20101922,55,55,56,259,
20101923,55,55,56,259,
20101924,55,55,56,259,
20101925,55,55,56,259,
20101926,55,55,56,259,
20101927,55,55,56,259,
20101928,55,55,56,259,
20101929,55,55,56,259,
20101930,55,55,56,259,
20101931,55,55,56,259,
20101932,55,55,56,259,
20101933,55,55,56,259,
20101934,55,55,56,259,
20101935,55,55,56,259,
20101936,55,55,56,259,
20101937,55,55,56,259,
20101938,55,55,56,259,
20101939,55,55,56,259,
20101940,55,55,56,259,
20101941,55,55,56,259,
20101942,55,55,56,259,
20101943,55,55,259,259,
20101944,55,55,259,259,
20101945,55,55,56,259,
20101946,55,55,56,259,
20101947,55,55,56,259,
20101948,55,55,56,259,
20101949,55,55,56,259,
20101950,55,55,56,259,
20101951,55,55,56,259,
20101952,55,55,56,259,
20101953,55,55,259,259,
20101954,55,55,259,259,
20101955,55,55,56,259,
20101956,55,55,56,259,
20101957,55,55,56,259,
20101958,55,55,56,259,
20101959,55,55,56,259,
20101960,55,55,56,259,
20101961,55,55,56,259,
20101962,55,55,56,259,
20101963,55,55,259,259,
20101964,55,55,259,259,
20101965,55,55,56,259,
20101966,55,55,56,259,
20101967,55,55,56,259,
20101968,55,55,56,259,
20101969,55,55,56,259,
20101970,55,55,56,259,
20101971,55,55,56,259,
20101972,55,55,56,259,
20101973,55,55,259,259,
20101974,55,55,259,259,
20101975,55,55,259,259,
20101976,55,55,259,259,
20101977,55,55,56,259,
20101978,55,55,56,259,
20101979,55,55,56,259,
20101980,55,55,56,259,
20101981,55,55,56,259,
20101982,55,55,56,259,
20101983,55,55,259,259,
20101984,55,55,259,259,
20101985,55,55,56,259,
20101986,55,55,56,259,
20101987,55,55,56,259,
20101988,55,55,56,259,
20101989,55,55,56,259,
20101990,55,55,56,259,
20101991,55,55,56,259,
20101992,55,55,56,259,
20101993,55,55,56,259,
20101994,55,55,56,259,
20101995,55,55,56,259,
20101996,55,55,56,259,
20101997,55,55,56,259,
20101998,55,55,56,259,
20101999,55,55,56,259,
20102000,55,55,56,259,
20102001,55,55,56,259,
20102002,55,55,56,259,
20102003,55,55,56,259,
20102004,55,55,56,259,
20102005,55,55,56,259,
20102006,55,55,56,259,
20102007,55,55,56,259,
20102008,55,55,56,259,
20102009,55,55,56,259,
20102010,55,55,56,259,
20102011,55,55,56,259,
20102012,55,55,56,259,
20102013,55,55,259,259,
20102014,55,55,259,259,
20102015,55,55,56,259,
20102016,55,55,56,259,
20102017,55,55,56,259,
20102018,55,55,56,259,
20102019,55,55,56,259,
20102020,55,55,56,259,
20102021,55,55,56,259,
20102022,55,55,56,259,
20102023,55,55,259,259,
20102024,55,55,259,259,
20102025,55,55,56,259,
20102026,55,55,56,259,
20102027,55,55,56,259,
20102028,55,55,56,259,
20102029,55,55,56,259,
20102030,55,55,56,259,
20102031,55,55,56,259,
20102032,55,55,56,259,
20102033,55,55,259,259,
20102034,55,55,259,259,
20102035,55,55,259,259,
20102036,55,55,259,259,
20102037,55,55,56,259,
20102038,55,55,56,259,
20102039,55,55,56,259,
20102040,55,55,56,259,
20102041,55,55,56,259,
20102042,55,55,56,259,
20102043,55,55,259,259,
20102044,55,55,259,259,
20102045,55,55,259,259,
20102046,55,55,259,259,
20102047,55,55,56,259,
20102048,55,55,56,259,
20102049,55,55,56,259,
20102050,55,55,56,259,
20102051,55,55,56,259,
20102052,55,55,56,259,
20102053,55,55,259,259,
20102054,55,55,259,259,
20102055,55,55,56,259,
20102056,55,55,56,259,
20102057,55,55,56,259,
20102058,55,55,56,259,
20102059,55,55,56,259,
20102060,55,55,56,259,
20102061,55,55,56,259,
20102062,55,55,56,259,
20102063,55,55,56,259,
20102064,55,55,56,259,
20102065,55,55,56,259,
20102066,55,55,56,259,
20102067,55,55,56,259,
20102068,55,55,56,259,
20102069,55,55,56,259,
20102070,55,55,56,259,
20102071,55,55,56,259,
20102072,55,55,56,259,
20102073,55,55,56,259,
20102074,55,55,56,259,
20102075,55,55,56,259,
20102076,55,55,56,259,
20102077,55,55,56,259,
20102078,55,55,56,259,
20102079,55,55,56,259,
20102080,55,55,56,259,
20102081,55,55,56,259,
20102082,55,55,56,259,
20102083,55,55,259,259,
20102084,55,55,259,259,
20102085,55,55,259,259,
20102086,55,55,259,259,
20102087,55,55,56,259,
20102088,55,55,56,259,
20102089,55,55,56,259,
20102090,55,55,56,259,
20102091,55,55,56,259,
20102092,55,55,56,259,
20102093,55,55,259,259,
20102094,55,55,259,259,
20102095,55,55,56,259,
20102096,55,55,56,259,
20102097,55,55,56,259,
20102098,55,55,56,259,
20102099,55,55,56,259,
20102100,55,55,56,259,
20102101,55,55,56,259,
20102102,55,55,56,259,
20102103,55,55,259,259,
20102104,55,55,259,259,
20102105,55,55,56,259,
20102106,55,55,56,259,
20102107,55,55,56,259,
20102108,55,55,56,259,
20102109,55,55,56,259,
20102110,55,55,56,259,
20102111,55,55,56,259,
20102112,55,55,56,259,
20102113,55,55,259,259,
20102114,55,55,259,259,
20102115,55,55,56,259,
20102116,55,55,56,259,
20102117,55,55,56,259,
20102118,55,55,56,259,
20102119,55,55,56,259,
20102120,55,55,56,259,
20102121,55,55,56,259,
20102122,55,55,56,259,
20102123,55,55,56,259,
20102124,55,55,56,259,
20102125,55,55,56,259,
20102126,55,55,56,259,
20102127,55,55,56,259,
20102128,55,55,56,259,
20102129,55,55,56,259,
20102130,55,55,56,259,
20102131,55,55,56,259,
20102132,55,55,56,259,
20102133,55,55,56,259,
20102134,55,55,56,259,
20102135,55,55,56,259,
20102136,55,55,56,259,
20102137,55,55,56,259,
20102138,55,55,56,259,
20102139,55,55,56,259,
20102140,55,55,56,259,
20102141,55,55,56,259,
20102142,55,55,56,259,
20102143,55,55,56,259,
20102144,55,55,56,259,
20102145,55,55,56,259,
20102146,55,55,56,259,
20102147,55,55,56,259,
20102148,55,55,56,259,
20102149,55,55,56,259,
20102150,55,55,56,259,
20102151,55,55,56,259,
20102152,55,55,56,259,
20102153,55,55,259,259,
20102154,55,55,259,259,
20102155,55,55,259,259,
20102156,55,55,259,259,
20102157,55,55,259,259,
20102158,55,55,56,259,
20102159,55,55,56,259,
20102160,55,55,56,259,
20102161,55,55,56,259,
20102162,55,55,56,259,
20102163,55,55,259,259,
20102164,55,55,259,259,
20102165,55,55,56,259,
20102166,55,55,56,259,
20102167,55,55,56,259,
20102168,55,55,56,259,
20102169,55,55,56,259,
20102170,55,55,56,259,
20102171,55,55,56,259,
20102172,55,55,56,259,
20102173,55,55,259,259,
20102174,55,55,259,259,
20102175,55,55,259,259,
20102176,55,55,259,259,
20102177,55,55,56,259,
20102178,55,55,56,259,
20102179,55,55,56,259,
20102180,55,55,56,259,
20102181,55,55,56,259,
20102182,55,55,56,259,
20102183,55,55,259,259,
20102184,55,55,259,259,
20102185,55,55,56,259,
20102186,55,55,56,259,
20102187,55,55,56,259,
20102188,55,55,56,259,
20102189,55,55,56,259,
20102190,55,55,56,259,
20102191,55,55,56,259,
20102192,55,55,56,259,
20102193,55,55,56,259,
20102194,55,55,56,259,
20102195,55,55,56,259,
20102196,55,55,56,259,
20102197,55,55,56,259,
20102198,55,55,56,259,
20102199,55,55,56,259,
20102200,55,55,56,259,
20102201,55,55,56,259,
20102202,55,55,56,259,
20102203,55,55,56,259,
20102204,55,55,56,259,
20102205,55,55,56,259,
20102206,55,55,56,259,
20102207,55,55,56,259,
20102208,55,55,56,259,
20102209,55,55,56,259,
20102210,55,55,56,259,
20102211,55,55,56,259,
20102212,55,55,56,259,
20102213,55,55,56,259,
20102214,55,55,56,259,
20102215,55,55,56,259,
20102216,55,55,56,259,
20102217,55,55,56,259,
20102218,55,55,56,259,
20102219,55,55,56,259,
20102220,55,55,56,259,
20102221,55,55,56,259,
20102222,55,55,56,259,
20102223,55,55,259,259,
20102224,55,55,259,259,
20102225,55,55,56,259,
20102226,55,55,56,259,
20102227,55,55,56,259,
20102228,55,55,56,259,
20102229,55,55,56,259,
20102230,55,55,56,259,
20102231,55,55,56,259,
20102232,55,55,56,259,
20102233,55,55,259,259,
20102234,55,55,259,259,
20102235,55,55,56,259,
20102236,55,55,56,259,
20102237,55,55,56,259,
20102238,55,55,56,259,
20102239,55,55,56,259,
20102240,55,55,56,259,
20102241,55,55,56,259,
20102242,55,55,56,259,
20102243,55,55,259,259,
20102244,55,55,259,259,
20102245,55,55,56,259,
20102246,55,55,56,259,
20102247,55,55,56,259,
20102248,55,55,56,259,
20102249,55,55,56,259,
20102250,55,55,56,259,
20102251,55,55,56,259,
20102252,55,55,56,259,
20102253,55,55,259,259,
20102254,55,55,259,259,
20102255,55,55,56,259,
20102256,55,55,56,259,
20102257,55,55,56,259,
20102258,55,55,56,259,
20102259,55,55,56,259,
20102260,55,55,56,259,
20102261,55,55,56,259,
20102262,55,55,56,259,
20102263,55,55,259,259,
20102264,55,55,259,259,
20102265,55,55,259,259,
20102266,55,55,259,259,
20102267,55,55,56,259,
20102268,55,55,56,259,
20102269,55,55,56,259,
20102270,55,55,56,259,
20102271,55,55,56,259,
20102272,55,55,56,259,
20102273,55,55,56,259,
20102274,55,55,56,259,
20102275,55,55,56,259,
20102276,55,55,56,259,
20102277,55,55,56,259,
20102278,55,55,56,259,
20102279,55,55,56,259,
20102280,55,55,56,259,
20102281,55,55,56,259,
20102282,55,55,56,259,
20102283,55,55,56,259,
20102284,55,55,56,259,
20102285,55,55,56,259,
20102286,55,55,56,259,
20102287,55,55,56,259,
20102288,55,55,56,259,
20102289,55,55,56,259,
20102290,55,55,56,259,
20102291,55,55,56,259,
20102292,55,55,56,259,
20102293,55,55,259,259,
20102294,55,55,259,259,
20102295,55,55,259,259,
20102296,55,55,259,259,
20102297,55,55,259,259,
20102298,55,55,56,259,
20102299,55,55,56,259,
20102300,55,55,56,259,
20102301,55,55,56,259,
20102302,55,55,56,259,
20102303,55,55,259,259,
20102304,55,55,259,259,
20102305,55,55,56,259,
20102306,55,55,56,259,
20102307,55,55,56,259,
20102308,55,55,56,259,
20102309,55,55,56,259,
20102310,55,55,56,259,
20102311,55,55,56,259,
20102312,55,55,56,259,
20102313,55,55,259,259,
20102314,55,55,259,259,
20102315,55,55,259,259,
20102316,55,55,259,259,
20102317,55,55,259,259,
20102318,55,55,56,259,
20102319,55,55,56,259,
20102320,55,55,56,259,
20102321,55,55,56,259,
20102322,55,55,56,259,
20102323,55,55,259,259,
20102324,55,55,259,259,
20102325,55,55,259,259,
20102326,55,55,259,259,
20102327,55,55,259,259,
20102328,55,55,56,259,
20102329,55,55,56,259,
20102330,55,55,56,259,
20102331,55,55,56,259,
20102332,55,55,56,259,
20102333,55,55,259,259,
20102334,55,55,259,259,
20102335,55,55,56,259,
20102336,55,55,56,259,
20102337,55,55,56,259,
20102338,55,55,56,259,
20102339,55,55,56,259,
20102340,55,55,56,259,
20102341,55,55,56,259,
20102342,55,55,56,259,
20102343,55,55,56,259,
20102344,55,55,56,259,
20102345,55,55,56,259,
20102346,55,55,56,259,
20102347,55,55,56,259,
20102348,55,55,56,259,
20102349,55,55,56,259,
20102350,55,55,56,259,
20102351,55,55,56,259,
20102352,55,55,56,259,
20102353,55,55,56,259,
20102354,55,55,56,259,
20102355,55,55,56,259,
20102356,55,55,56,259,
20102357,55,55,56,259,
20102358,55,55,56,259,
20102359,55,55,56,259,
20102360,55,55,56,259,
20102361,55,55,56,259,
20102362,55,55,56,259,
20102363,55,55,56,259,
20102364,55,55,56,259,
20102365,55,55,56,259,
20102366,55,55,56,259,
20102367,55,55,56,259,
20102368,55,55,56,259,
20102369,55,55,56,259,
20102370,55,55,56,259,
20102371,55,55,56,259,
20102372,55,55,56,259,
20102373,55,55,259,259,
20102374,55,55,259,259,
20102375,55,55,56,259,
20102376,55,55,56,259,
20102377,55,55,56,259,
20102378,55,55,56,259,
20102379,55,55,56,259,
20102380,55,55,56,259,
20102381,55,55,56,259,
20102382,55,55,56,259,
20102383,55,55,259,259,
20102384,55,55,259,259,
20102385,55,55,259,259,
20102386,55,55,259,259,
20102387,55,55,259,259,
20102388,55,55,56,259,
20102389,55,55,56,259,
20102390,55,55,56,259,
20102391,55,55,56,259,
20102392,55,55,56,259,
20102393,55,55,56,259,
20102394,55,55,56,259,
20102395,55,55,56,259,
20102396,55,55,56,259,
20102397,55,55,56,259,
20102398,55,55,56,259,
20102399,55,55,56,259,
20102400,55,55,56,259,
20102401,55,55,56,259,
20102402,55,55,56,259,
20102403,55,55,259,259,
20102404,55,55,259,259,
20102405,55,55,56,259,
20102406,55,55,56,259,
20102407,55,55,56,259,
20102408,55,55,56,259,
20102409,55,55,56,259,
20102410,55,55,56,259,
20102411,55,55,56,259,
20102412,55,55,56,259,
20102413,55,55,56,259,
20102414,55,55,56,259,
20102415,55,55,56,259,
20102416,55,55,56,259,
20102417,55,55,56,259,
20102418,55,55,56,259,
20102419,55,55,56,259,
20102420,55,55,56,259,
20102421,55,55,56,259,
20102422,55,55,56,259,
20102423,55,55,56,259,
20102424,55,55,56,259,
20102425,55,55,56,259,
20102426,55,55,56,259,
20102427,55,55,56,259,
20102428,55,55,56,259,
20102429,55,55,56,259,
20102430,55,55,56,259,
20102431,55,55,56,259,
20102432,55,55,56,259,
20102433,55,55,259,259,
20102434,55,55,259,259,
20102435,55,55,259,259,
20102436,55,55,259,259,
20102437,55,55,56,259,
20102438,55,55,56,259,
20102439,55,55,56,259,
20102440,55,55,56,259,
20102441,55,55,56,259,
20102442,55,55,56,259,
20102443,55,55,259,259,
20102444,55,55,259,259,
20102445,55,55,259,259,
20102446,55,55,259,259,
20102447,55,55,56,259,
20102448,55,55,56,259,
20102449,55,55,56,259,
20102450,55,55,56,259,
20102451,55,55,56,259,
20102452,55,55,56,259,
20102453,55,55,259,259,
20102454,55,55,259,259,
20102455,55,55,259,259,
20102456,55,55,259,259,
20102457,55,55,56,259,
20102458,55,55,56,259,
20102459,55,55,56,259,
20102460,55,55,56,259,
20102461,55,55,56,259,
20102462,55,55,56,259,
20102463,55,55,259,259,
20102464,55,55,259,259,
20102465,55,55,56,259,
20102466,55,55,56,259,
20102467,55,55,56,259,
20102468,55,55,56,259,
20102469,55,55,56,259,
20102470,55,55,56,259,
20102471,55,55,56,259,
20102472,55,55,56,259,
20102473,55,55,259,259,
20102474,55,55,259,259,
20102475,55,55,56,259,
20102476,55,55,56,259,
20102477,55,55,56,259,
20102478,55,55,56,259,
20102479,55,55,56,259,
20102480,55,55,56,259,
20102481,55,55,56,259,
20102482,55,55,56,259,
20102483,55,55,56,259,
20102484,55,55,56,259,
20102485,55,55,56,259,
20102486,55,55,56,259,
20102487,55,55,56,259,
20102488,55,55,56,259,
20102489,55,55,56,259,
20102490,55,55,56,259,
20102491,55,55,56,259,
20102492,55,55,56,259,
20102493,55,55,56,259,
20102494,55,55,56,259,
20102495,55,55,56,259,
20102496,55,55,56,259,
20102497,55,55,56,259,
20102498,55,55,56,259,
20102499,55,55,56,259,
20102500,55,55,56,259,
20102501,55,55,56,259,
20102502,55,55,56,259,
20102503,55,55,56,259,
20102504,55,55,56,259,
20102505,55,55,56,259,
20102506,55,55,56,259,
20102507,55,55,56,259,
20102508,55,55,56,259,
20102509,55,55,56,259,
20102510,55,55,56,259,
20102511,55,55,56,259,
20102512,55,55,56,259,
20102513,55,55,56,259,
20102514,55,55,56,259,
20102515,55,55,56,259,
20102516,55,55,56,259,
20102517,55,55,56,259,
20102518,55,55,56,259,
20102519,55,55,56,259,
20102520,55,55,56,259,
20102521,55,55,56,259,
20102522,55,55,56,259,
20102523,55,55,56,259,
20102524,55,55,56,259,
20102525,55,55,56,259,
20102526,55,55,56,259,
20102527,55,55,56,259,
20102528,55,55,56,259,
20102529,55,55,56,259,
20102530,55,55,56,259,
20102531,55,55,56,259,
20102532,55,55,56,259,
20102533,55,55,56,259,
20102534,55,55,56,259,
20102535,55,55,56,259,
20102536,55,55,56,259,
20102537,55,55,56,259,
20102538,55,55,56,259,
20102539,55,55,56,259,
20102540,55,55,56,259,
20102541,55,55,56,259,
20102542,55,55,56,259,
20102543,55,55,56,259,
20102544,55,55,56,259,
20102545,55,55,56,259,
20102546,55,55,56,259,
20102547,55,55,56,259,
20102548,55,55,56,259,
20102549,55,55,56,259,
20102550,55,55,56,259,
20102551,55,55,56,259,
20102552,55,55,56,259,
20102553,55,55,56,259,
20102554,55,55,56,259,
20102555,55,55,56,259,
20102556,55,55,56,259,
20102557,55,55,56,259,
20102558,55,55,56,259,
20102559,55,55,56,259,
20102560,55,55,56,259,
20102561,55,55,56,259,
20102562,55,55,56,259,
20102563,55,55,56,259,
20102564,55,55,56,259,
20102565,55,55,56,259,
20102566,55,55,56,259,
20102567,55,55,56,259,
20102568,55,55,56,259,
20102569,55,55,56,259,
20102570,55,55,56,259,
20102571,55,55,56,259,
20102572,55,55,56,259,
20102573,55,55,259,259,
20102574,55,55,259,259,
20102575,55,55,56,259,
20102576,55,55,56,259,
20102577,55,55,56,259,
20102578,55,55,56,259,
20102579,55,55,56,259,
20102580,55,55,56,259,
20102581,55,55,56,259,
20102582,55,55,56,259,
20102583,55,55,259,259,
20102584,55,55,259,259,
20102585,55,55,259,259,
20102586,55,55,259,259,
20102587,55,55,56,259,
20102588,55,55,56,259,
20102589,55,55,56,259,
20102590,55,55,56,259,
20102591,55,55,56,259,
20102592,55,55,56,259,
20102593,55,55,259,259,
20102594,55,55,259,259,
20102595,55,55,259,259,
20102596,55,55,259,259,
20102597,55,55,56,259,
20102598,55,55,56,259,
20102599,55,55,56,259,
20102600,55,55,56,259,
20102601,55,55,56,259,
20102602,55,55,56,259,
20102603,55,55,259,259,
20102604,55,55,259,259,
20102605,55,55,56,259,
20102606,55,55,56,259,
20102607,55,55,56,259,
20102608,55,55,56,259,
20102609,55,55,56,259,
20102610,55,55,56,259,
20102611,55,55,56,259,
20102612,55,55,56,259,
20102613,55,55,259,259,
20102614,55,55,259,259,
20102615,55,55,259,259,
20102616,55,55,259,259,
20102617,55,55,56,259,
20102618,55,55,56,259,
20102619,55,55,56,259,
20102620,55,55,56,259,
20102621,55,55,56,259,
20102622,55,55,56,259,
20102623,55,55,56,259,
20102624,55,55,56,259,
20102625,55,55,56,259,
20102626,55,55,56,259,
20102627,55,55,56,259,
20102628,55,55,56,259,
20102629,55,55,56,259,
20102630,55,55,56,259,
20102631,55,55,56,259,
20102632,55,55,56,259,
20102633,55,55,56,259,
20102634,55,55,56,259,
20102635,55,55,56,259,
20102636,55,55,56,259,
20102637,55,55,56,259,
20102638,55,55,56,259,
20102639,55,55,56,259,
20102640,55,55,56,259,
20102641,55,55,56,259,
20102642,55,55,56,259,
20102643,55,55,259,259,
20102644,55,55,259,259,
20102645,55,55,259,259,
20102646,55,55,259,259,
20102647,55,55,56,259,
20102648,55,55,56,259,
20102649,55,55,56,259,
20102650,55,55,56,259,
20102651,55,55,56,259,
20102652,55,55,56,259,
20102653,55,55,259,259,
20102654,55,55,259,259,
20102655,55,55,56,259,
20102656,55,55,56,259,
20102657,55,55,56,259,
20102658,55,55,56,259,
20102659,55,55,56,259,
20102660,55,55,56,259,
20102661,55,55,56,259,
20102662,55,55,56,259,
20102663,55,55,259,259,
20102664,55,55,259,259,
20102665,55,55,56,259,
20102666,55,55,56,259,
20102667,55,55,56,259,
20102668,55,55,56,259,
20102669,55,55,56,259,
20102670,55,55,56,259,
20102671,55,55,56,259,
20102672,55,55,56,259,
20102673,55,55,259,259,
20102674,55,55,259,259,
20102675,55,55,259,259,
20102676,55,55,259,259,
20102677,55,55,56,259,
20102678,55,55,56,259,
20102679,55,55,56,259,
20102680,55,55,56,259,
20102681,55,55,56,259,
20102682,55,55,56,259,
20102683,55,55,259,259,
20102684,55,55,259,259,
20102685,55,55,56,259,
20102686,55,55,56,259,
20102687,55,55,56,259,
20102688,55,55,56,259,
20102689,55,55,56,259,
20102690,55,55,56,259,
20102691,55,55,56,259,
20102692,55,55,56,259,
20102693,55,55,56,259,
20102694,55,55,56,259,
20102695,55,55,56,259,
20102696,55,55,56,259,
20102697,55,55,56,259,
20102698,55,55,56,259,
20102699,55,55,56,259,
20102700,55,55,56,259,
20102701,55,55,56,259,
20102702,55,55,56,259,
20102703,55,55,56,259,
20102704,55,55,56,259,
20102705,55,55,56,259,
20102706,55,55,56,259,
20102707,55,55,56,259,
20102708,55,55,56,259,
20102709,55,55,56,259,
20102710,55,55,56,259,
20102711,55,55,56,259,
20102712,55,55,56,259,
20102713,55,55,259,259,
20102714,55,55,259,259,
20102715,55,55,259,259,
20102716,55,55,259,259,
20102717,55,55,56,259,
20102718,55,55,56,259,
20102719,55,55,56,259,
20102720,55,55,56,259,
20102721,55,55,56,259,
20102722,55,55,56,259,
20102723,55,55,259,259,
20102724,55,55,259,259,
20102725,55,55,259,259,
20102726,55,55,259,259,
20102727,55,55,56,259,
20102728,55,55,56,259,
20102729,55,55,56,259,
20102730,55,55,56,259,
20102731,55,55,56,259,
20102732,55,55,56,259,
20102733,55,55,259,259,
20102734,55,55,259,259,
20102735,55,55,259,259,
20102736,55,55,259,259,
20102737,55,55,56,259,
20102738,55,55,56,259,
20102739,55,55,56,259,
20102740,55,55,56,259,
20102741,55,55,56,259,
20102742,55,55,56,259,
20102743,55,55,259,259,
20102744,55,55,259,259,
20102745,55,55,56,259,
20102746,55,55,56,259,
20102747,55,55,56,259,
20102748,55,55,56,259,
20102749,55,55,56,259,
20102750,55,55,56,259,
20102751,55,55,56,259,
20102752,55,55,56,259,
20102753,55,55,259,259,
20102754,55,55,259,259,
20102755,55,55,56,259,
20102756,55,55,56,259,
20102757,55,55,56,259,
20102758,55,55,56,259,
20102759,55,55,56,259,
20102760,55,55,56,259,
20102761,55,55,56,259,
20102762,55,55,56,259,
20102763,55,55,56,259,
20102764,55,55,56,259,
20102765,55,55,56,259,
20102766,55,55,56,259,
20102767,55,55,56,259,
20102768,55,55,56,259,
20102769,55,55,56,259,
20102770,55,55,56,259,
20102771,55,55,56,259,
20102772,55,55,56,259,
20102773,55,55,56,259,
20102774,55,55,56,259,
20102775,55,55,56,259,
20102776,55,55,56,259,
20102777,55,55,56,259,
20102778,55,55,56,259,
20102779,55,55,56,259,
20102780,55,55,56,259,
20102781,55,55,56,259,
20102782,55,55,56,259,
20102783,55,55,259,259,
20102784,55,55,259,259,
20102785,55,55,259,259,
20102786,55,55,259,259,
20102787,55,55,56,259,
20102788,55,55,56,259,
20102789,55,55,56,259,
20102790,55,55,56,259,
20102791,55,55,56,259,
20102792,55,55,56,259,
20102793,55,55,259,259,
20102794,55,55,259,259,
20102795,55,55,259,259,
20102796,55,55,259,259,
20102797,55,55,56,259,
20102798,55,55,56,259,
20102799,55,55,56,259,
20102800,55,55,56,259,
20102801,55,55,56,259,
20102802,55,55,56,259,
20102803,55,55,259,259,
20102804,55,55,259,259,
20102805,55,55,56,259,
20102806,55,55,56,259,
20102807,55,55,56,259,
20102808,55,55,56,259,
20102809,55,55,56,259,
20102810,55,55,56,259,
20102811,55,55,56,259,
20102812,55,55,56,259,
20102813,55,55,259,259,
20102814,55,55,259,259,
20102815,55,55,56,259,
20102816,55,55,56,259,
20102817,55,55,56,259,
20102818,55,55,56,259,
20102819,55,55,56,259,
20102820,55,55,56,259,
20102821,55,55,56,259,
20102822,55,55,56,259,
20102823,55,55,56,259,
20102824,55,55,56,259,
20102825,55,55,56,259,
20102826,55,55,56,259,
20102827,55,55,56,259,
20102828,55,55,56,259,
20102829,55,55,56,259,
20102830,55,55,56,259,
20102831,55,55,56,259,
20102832,55,55,56,259,
20102833,55,55,56,259,
20102834,55,55,56,259,
20102835,55,55,56,259,
20102836,55,55,56,259,
20102837,55,55,56,259,
20102838,55,55,56,259,
20102839,55,55,56,259,
20102840,55,55,56,259,
20102841,55,55,56,259,
20102842,55,55,56,259,
20102843,55,55,56,259,
20102844,55,55,56,259,
20102845,55,55,56,259,
20102846,55,55,56,259,
20102847,55,55,56,259,
20102848,55,55,56,259,
20102849,55,55,56,259,
20102850,55,55,56,259,
20102851,55,55,56,259,
20102852,55,55,56,259,
20102853,55,55,259,259,
20102854,55,55,259,259,
